acousticness,artists,danceability,duration_ms,duration_minutes,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year
0.993,['Coyote Oldman'],0.208,236547.0,3.94245,0.117,0.0,54L9E8shNdCTNfyTX5qoFz,0.792,11.0,0.0967,-19.071,1.0,Soaring,50.0,2004-08-01,0.0449,185.204,0.256,2004.0
0.954,['Patience & Prudence'],0.68,115227.0,1.92045,0.32,0.0,77MHOLfTVDlhcX0yDr23Uu,0.0,10.0,0.0948,-7.544,0.0,Tonight You Belong To Me,52.0,2004-03-09,0.0289,108.07,0.769,2004.0
0.986,['Jean-Yves Thibaudet'],0.15,287373.0,4.78955,0.017,0.0,3ggc70INCVlv5e2481tX85,0.8420000000000001,3.0,0.0657,-24.737,1.0,End Credits - From "Pride & Prejudice" Soundtrack,47.0,2005-01-01,0.0407,66.692,0.0342,2005.0
0.99,['Danny Elfman'],0.475,113307.0,1.88845,0.0931,0.0,2CPnPnfbCMESaNpBQbeA0X,0.951,2.0,0.0899,-20.771,0.0,The Piano Duet,54.0,2005-09-20,0.0532,134.217,0.188,2005.0
0.994,['Clint Mansell'],0.483,301733.0,5.028883333333334,0.0176,0.0,2pr6us08iPNzIex5q6fMvI,0.928,7.0,0.0912,-25.501,0.0,Together We Will Live Forever,55.0,2006-11-10,0.052000000000000005,76.384,0.2,2006.0
0.996,['Philip Glass' 'Bruce Brubaker'],0.179,353147.0,5.885783333333333,0.026,0.0,1QmhkjuUlosROqKk59sBSK,0.89,0.0,0.0836,-30.937,0.0,Opening,56.0,2007-07-16,0.0385,77.116,0.068,2007.0
0.978,['Fabrizio Paterlini'],0.302,204462.0,3.4076999999999997,0.405,0.0,3BfKUxdpnG24qXFYX2e5XU,0.927,4.0,0.124,-16.077,0.0,Soffia la notte,57.0,2007-01-01,0.0388,110.259,0.213,2007.0
0.985,['Adele'],0.562,190280.0,3.1713333333333336,0.11,0.0,1DHV4JhMnCkbLuf6Psg93N,0.00514,5.0,0.0894,-13.464,1.0,First Love,50.0,2008-01-28,0.0363,162.548,0.358,2008.0
0.996,['Erik Satie' 'Alexandre Tharaud'],0.424,214133.0,3.5688833333333334,0.00798,0.0,4820SC1xnUaabzzYQTDkP2,0.925,5.0,0.0983,-28.345,0.0,Gnossienne: No. 1,60.0,2009-01-20,0.0496,124.166,0.0794,2009.0
0.991,['Ashana'],0.132,576067.0,9.601116666666666,0.0627,0.0,5VXK8WJsqtq6B7kdsB4zIQ,0.556,4.0,0.0961,-18.378,1.0,Soulmerge,55.0,2009-01-01,0.042,62.786,0.0361,2009.0
0.981,['Michael Giacchino'],0.5489999999999999,90347.0,1.5057833333333333,0.0201,0.0,33riuTg9aVoiRhHTqm2Qq8,0.723,0.0,0.0755,-27.317,1.0,The Ellie Badge,54.0,2009-01-01,0.0521,80.17,0.193,2009.0
0.96,['Clem Leek'],0.207,299680.0,4.994666666666666,0.387,0.0,4JCQ2ZHe3vACPQo0ABVfEH,0.97,4.0,0.7509999999999999,-22.162,1.0,At the Mercy of the Waves,58.0,2010-08-30,0.0825,136.692,0.0542,2010.0
0.987,['Erik Satie' 'Cristina Ariagno'],0.44,77267.0,1.2877833333333333,0.00217,0.0,0L5WGmfuDp4JgbOnv3eqOg,0.958,9.0,0.0731,-44.761,0.0,Enfantillages pittoresques: II. Berceuse,54.0,2010,0.053,126.92,0.473,2010.0
0.982,['Endres Quartet' 'Jost Michaels'],0.095,421059.0,7.017650000000001,0.0445,0.0,2OdM7OEeVMcklHMiS47eba,0.88,2.0,0.106,-23.086,1.0,Quintet in A Major for Clarinet and Strings K. 581: II. Larghetto,55.0,2010-12-28,0.0479,74.48,0.0481,2010.0
0.991,['Frédéric Chopin' 'Benjamin Grosvenor'],0.334,241987.0,4.0331166666666665,0.00732,0.0,64LTn5fTsPR0QLy7bVYl9w,0.952,4.0,0.0968,-30.908,0.0,Nocturne No. 19 in E Minor Op. 72 No. 1,59.0,2011-01-01,0.0355,60.17100000000001,0.0964,2011.0
0.974,['C418'],0.465,111438.0,1.8573,0.112,0.0,6PR3ZUCnxtQTEu30qgZLwT,0.939,5.0,0.093,-17.378,1.0,Door,55.0,2011-03-04,0.0388,65.27199999999999,0.0789,2011.0
0.988,['C418'],0.311,102101.0,1.7016833333333332,0.0224,0.0,4B3RbRUP0fl2KxaBWVUfo9,0.927,1.0,0.091,-30.54300000000001,1.0,Beginning,54.0,2011-03-04,0.0349,79.128,0.0379,2011.0
0.964,['The Lumineers'],0.414,261427.0,4.357116666666667,0.187,0.0,1tTxt6RtTqvuSEe4gFhWO2,0.0183,7.0,0.109,-13.253,1.0,Charlie Boy,51.0,2012-04-03,0.0326,127.323,0.276,2012.0
0.951,['The Weeknd'],0.214,240067.0,4.001116666666666,0.156,0.0,5dikapPlQPrsT3xUsUjj0N,0.00797,6.0,0.101,-17.515,0.0,Echoes Of Silence,56.0,2012-01-01,0.0443,75.654,0.132,2012.0
0.985,['Jeremy Soule'],0.14400000000000002,123216.0,2.0536,0.0462,0.0,5fHgBb5r91Jmdr8Q7dwmad,0.942,7.0,0.0934,-27.928,0.0,Secunda,57.0,2013-01-31,0.0288,89.99600000000002,0.0868,2013.0
0.983,['Jeremy Soule'],0.0717,304008.0,5.0668,0.0921,0.0,0zke8Vmo0bgbPjxL3pUhqk,0.847,0.0,0.0748,-21.53,1.0,From Past to Present,58.0,2013-01-31,0.0391,69.286,0.0359,2013.0
0.989,['The Piano Guys'],0.23,275973.0,4.59955,0.217,0.0,0E0xI4AgMNU7UkwBt3FCVN,0.892,10.0,0.0844,-13.464,1.0,A Thousand Years,62.0,2013-01-18,0.0386,157.084,0.156,2013.0
0.996,['Erik Satie' 'Alena Cherny'],0.376,296480.0,4.941333333333334,0.00579,0.0,5fdp9rXfEixCGLM1Og4EN1,0.944,5.0,0.0882,-31.615,0.0,Gnossienne No. 1,59.0,2013,0.0576,71.827,0.0369,2013.0
0.977,['Sleep Baby Sleep' 'Meditation Awareness' 'Sleep Sound Library' 'Outside Broadcast Recordings' 'Deep Sleep'],0.182,63496.0,1.0582666666666667,0.202,0.0,04Gv6iKKvurUaZcIwKnlUj,0.0358,8.0,0.111,-28.542,1.0,Office Air Conditioners,58.0,2015-07-10,0.0908,57.069,0.0365,2015.0
0.992,['Binaural Beats Sleep'],0.486,121626.0,2.0271,0.000953,0.0,0tPuFBwxHeJ4XizUCfmlNw,0.6659999999999999,3.0,0.111,-40.637,1.0,Binaural Beats (Deep Sleep),61.0,2016-11-29,0.047,64.26,0.329,2016.0
0.988,['Peter Sandberg'],0.235,135668.0,2.2611333333333334,0.116,0.0,7McExzjmhDI5NQ6l4D9XR9,0.951,4.0,0.122,-21.701,1.0,Remove The Complexities,65.0,2016-06-17,0.0328,167.94099999999997,0.109,2016.0
0.97,["j'san"],0.578,90316.0,1.5052666666666668,0.28800000000000003,0.0,5p684vIzF5LOkmHL3I0tyM,0.633,5.0,0.125,-17.204,1.0,i'm in love with u sorry,66.0,2017-10-02,0.0589,94.983,0.276,2017.0
0.996,['Empty Fields'],0.16699999999999998,200694.0,3.3449,0.263,0.0,7lVgv8KhBQHbmbQrxpVEKM,0.937,8.0,0.101,-44.28100000000001,0.0,Aero Noise,64.0,2017-05-07,0.0649,140.616,1e-05,2017.0
0.952,['90sFlav'],0.748,126250.0,2.1041666666666665,0.265,0.0,34A2accnIDPOhkRltN8KJY,0.917,8.0,0.0866,-12.074000000000002,0.0,Call me,70.0,2018-02-09,0.229,77.009,0.14,2018.0
0.967,['Lana Del Rey'],0.218,248934.0,4.1489,0.215,1.0,3RIgHHpnFKj5Rni1shokDj,0.0847,5.0,0.0948,-12.49,1.0,Norman fucking Rockwell,72.0,2019-08-30,0.0368,76.74,0.138,2019.0
0.976,['Giacomo Puccini' 'Renée Fleming' 'London Philharmonic Orchestra' 'Sir Charles Mackerras'],0.217,172867.0,2.8811166666666663,0.113,0.0,7z8kUK8x96El1IqU4WFk8Z,0.392,8.0,0.58,-23.596,1.0,Gianni Schicchi: "O mio babbino caro",43.0,2000-01-01,0.0407,99.873,0.0912,2000.0
0.986,['Franz Liszt' 'Van Cliburn'],0.224,341000.0,5.683333333333334,0.0591,0.0,4E1Rquqd8ZAnOy3BYK0K1Z,0.922,1.0,0.128,-24.575,1.0,Un sospiro,45.0,2000-05-16,0.0395,62.64,0.0342,2000.0
0.994,['David Bauer'],0.6679999999999999,236693.0,3.9448833333333337,0.076,0.0,3T8DODWqHs6GvCt4uP1Kgw,0.954,8.0,0.109,-16.307000000000002,1.0,There is None Like You,48.0,2000,0.0419,105.982,0.125,2000.0
0.992,['Radiohead'],0.327,52695.0,0.87825,0.225,0.0,2YsJM80gRMAhCikUkNZT3G,0.813,7.0,0.106,-16.340999999999998,1.0,Untitled,47.0,2000-10-01,0.067,63.422,0.0766,2000.0
0.986,['Yiruma'],0.332,221013.0,3.68355,0.203,0.0,6fpC0WaPiZkVvadAcuVIRW,0.915,7.0,0.108,-22.19400000000001,1.0,It's Your Day,51.0,2001-11-27,0.0422,124.575,0.274,2001.0
0.993,['Yumi Kimura'],0.438,215427.0,3.5904499999999997,0.0438,0.0,0FJL3Dwu8oUpwDb80qNdvP,0.0,5.0,0.0842,-19.577,1.0,Always with Me,53.0,2001-07-18,0.0529,144.196,0.6859999999999999,2001.0
0.971,['Hank Jones' 'Christian McBride' 'Jimmy Cobb'],0.45,289693.0,4.828216666666666,0.0437,0.0,0e73D9vZrxLVUPRhHae6r1,0.88,10.0,0.0948,-29.46,1.0,Eleanor,42.0,2001,0.0374,63.938,0.0988,2001.0
0.958,['John Williams'],0.173,222093.0,3.7015499999999997,0.0469,0.0,0UDSwgomgI5bK1x1eYeBez,0.8490000000000001,7.0,0.36,-29.795,1.0,Entry into the Great Hall and the Banquet,49.0,2001-10-30,0.0369,79.98899999999998,0.0535,2001.0
0.965,['The Breeders'],0.471,295667.0,4.927783333333333,0.102,0.0,1W0IWU1XpPhNZ3hdxXK4IZ,0.0271,10.0,0.108,-18.76,1.0,Off You,49.0,2002-05-20,0.032,81.166,0.0638,2002.0
0.994,['Wolfgang Amadeus Mozart' 'Alfred Brendel'],0.371,395133.0,6.58555,0.0873,0.0,3uVMWI57CV8LKm0hfsDuX6,0.922,5.0,0.0858,-26.263,1.0,Piano Sonata No.15 In F K.533/494: 3. Rondo (Allegretto) K.494 - 2002 Recording,52.0,2003-01-01,0.0406,134.493,0.321,2003.0
0.982,['Bernard Herrmann'],0.634,87667.0,1.4611166666666666,0.17,0.0,3Y9wdXMh6sNt9fUwUqTqb7,0.102,4.0,0.111,-14.064,0.0,Twisted Nerve,53.0,2003-09-23,0.0586,115.009,0.22,2003.0
0.994,['Sufjan Stevens'],0.321,122027.0,2.0337833333333335,0.0394,0.0,6c96Nkxc8clVSlWNyvgzdD,0.914,8.0,0.106,-23.356,0.0,Redford (for Yia-Yia and Pappou),49.0,2003-07-01,0.0349,62.229,0.0384,2003.0
0.951,['Bettye Swann'],0.504,226240.0,3.7706666666666666,0.14800000000000002,0.0,1bDjWyTOXs0sxQMC1mchSM,0.00578,11.0,0.105,-18.457,1.0,Then You Can Tell Me Goodbye,53.0,2004-01-01,0.0285,91.118,0.45,2004.0
0.951,['Sufjan Stevens'],0.696,152480.0,2.541333333333333,0.269,0.0,0oEyXbHhtUBqKdKHewG8Cn,0.0262,5.0,0.11,-16.422,0.0,The Dress Looks Nice on You,50.0,2004-03-16,0.0329,127.798,0.7809999999999999,2004.0
0.971,['Scala & Kolacny Brothers'],0.575,140667.0,2.34445,0.384,0.0,5WAdxow8ofiTbUyt05Wiil,0.894,8.0,0.0852,-7.587999999999999,1.0,I Touch Myself,55.0,2004-01-24,0.0277,131.986,0.231,2004.0
0.974,['Jean-Yves Thibaudet'],0.209,159453.0,2.65755,0.0199,0.0,1bJv35SZXRCP0mpXLbFWar,0.674,5.0,0.126,-26.368,1.0,A Postcard to Henry Purcell - From "Pride & Prejudice" Soundtrack,46.0,2005-01-01,0.0475,84.93,0.5670000000000001,2005.0
0.988,['English Chamber Orchestra' 'Benjamin Wallfisch'],0.161,236027.0,3.933783333333333,0.0189,0.0,3Eqaogon7dKnHLIUXuIPbO,0.81,0.0,0.0616,-25.422,0.0,Darcy's Letter - From "Pride & Prejudice" Soundtrack,46.0,2005-01-01,0.0417,138.625,0.0398,2005.0
0.987,['Sufjan Stevens'],0.452,128987.0,2.149783333333333,0.149,0.0,2Swpr4UiCfYUl1wbxrduBs,0.304,7.0,0.165,-14.99,1.0,Concerning the UFO sighting near Highland Illinois,50.0,2005-07-05,0.0378,131.071,0.389,2005.0
0.986,['Jean-Yves Thibaudet'],0.27,100880.0,1.6813333333333333,0.0651,0.0,13kShSwCdr8BAK5pDBwIpA,0.959,0.0,0.0694,-24.789,0.0,Leaving Netherfield - From "Pride & Prejudice" Soundtrack,46.0,2005-01-01,0.0364,103.928,0.128,2005.0
0.995,['Edvard Grieg' 'Shani Diluka'],0.407,256360.0,4.272666666666667,0.004529999999999999,0.0,6G6tIDO3rB8FktjkM70GGd,0.935,5.0,0.0798,-30.925,1.0,Pièces Lyriques Op. 47 No. 3: Mélodie,54.0,2006,0.041,104.957,0.0342,2006.0
0.99,['Wolfgang Amadeus Mozart' 'Martha Argerich'],0.401,283213.0,4.720216666666667,0.14,0.0,6LKsT6X9BxMK8ePCDNRLal,0.929,0.0,0.078,-22.696,1.0,Mozart / Arr Grieg: Piano Sonata No. 16 in C Major K. 545: I. Allegro (Arr. Grieg for 2 Pianos) [Live],54.0,2006-06-05,0.0338,130.037,0.326,2006.0
0.982,['Deuter'],0.159,556240.0,9.270666666666667,0.2,0.0,03j93sOn7Qsbmc6dQ9t10E,0.971,7.0,0.0454,-20.041,0.0,Temple of Silence,56.0,2007-02-13,0.0375,97.422,0.0372,2007.0
0.956,['David Wenngren' 'Library Tapes' 'Peter Broderick'],0.252,240507.0,4.00845,0.0516,0.0,7vv4tJIsMFm3XnDHikiwIc,0.928,5.0,0.102,-21.321,1.0,Fragment II,51.0,2008-12-08,0.0313,79.857,0.0299,2008.0
0.993,['Steve Anderson'],0.428,316747.0,5.279116666666667,0.0108,0.0,1LgjqqeUpcACk4a94SiinY,0.924,1.0,0.0812,-27.554,1.0,Suite Bergamasque L. 75: III. Clair De Lune,52.0,2009-05-26,0.0425,68.661,0.0397,2009.0
0.975,['The Black Atlantic'],0.5429999999999999,208982.0,3.483033333333333,0.0392,0.0,5nbq3jYzsuv3JhlPxBNVHp,0.000822,9.0,0.106,-24.606,1.0,I Shall Cross This River,53.0,2009-08-21,0.0371,119.105,0.0577,2009.0
0.982,['Ólafur Arnalds'],0.208,274355.0,4.572583333333333,0.0847,0.0,3WoFKA49Hjdoj1O9yhV62c,0.931,0.0,0.102,-20.917,1.0,þÚ Ert Jörðin,55.0,2010-05-10,0.0425,123.979,0.0391,2010.0
0.993,['Sufjan Stevens'],0.579,133267.0,2.2211166666666666,0.292,0.0,4VNWVzVj6QnNwasZBjPGdu,0.916,4.0,0.0895,-18.643,1.0,Futile Devices,55.0,2010-10-12,0.034,140.188,0.376,2010.0
0.974,['Samuel Barber' 'Sir Simon Rattle' 'Berliner Philharmoniker'],0.102,537427.0,8.957116666666668,0.0733,0.0,1CSaCKPIp2yCIDL3t7Fyau,0.8590000000000001,10.0,0.28,-24.13300000000001,0.0,Barber: Adagio for Strings,58.0,2010-01-18,0.0488,73.954,0.0308,2010.0
0.985,['Eraldo Bernocchi' 'Harold Budd' 'Robin Guthrie'],0.0821,293627.0,4.893783333333333,0.104,0.0,6RtdBwIiYavQENjkE6JCba,0.794,11.0,0.0907,-21.088,1.0,Don't Go Where I Can't Find You,57.0,2011-11-21,0.0379,74.773,0.0354,2011.0
0.99,['Mélanie Laurent'],0.377,160067.0,2.6677833333333334,0.0239,0.0,6YS1MXqso0zlmcL4OV1kXk,0.882,0.0,0.0998,-30.245,1.0,Début,57.0,2011-05-02,0.0403,119.263,0.0629,2011.0
0.991,['Eddie Vedder' 'Cat Power'],0.703,101533.0,1.6922166666666667,0.157,0.0,7tFDcSoYHk54Fc5oqM2Zii,0.004520000000000001,7.0,0.0912,-11.1,1.0,Tonight You Belong To Me,48.0,2011-01-01,0.0437,92.608,0.5670000000000001,2011.0
0.988,['C418'],0.304,124000.0,2.066666666666667,0.00692,0.0,2FD2StPTst6uMJF7cHBbP0,0.95,2.0,0.141,-26.324,0.0,Excuse,53.0,2011-03-04,0.0377,171.46400000000003,0.0353,2011.0
0.987,['Franz Liszt' 'Lang Lang'],0.279,293147.0,4.885783333333333,0.0292,0.0,2u9VGZmVz7Rm01SfDgzcfA,0.902,8.0,0.104,-26.804,1.0,Liebestraum No. 3 in A-Flat Major S. 541 / 3,57.0,2011-08-22,0.0406,136.732,0.0338,2011.0
0.976,['George Gershwin' 'Benjamin Grosvenor' 'Royal Liverpool Philharmonic Orchestra' 'James Judd'],0.309,890000.0,14.833333333333334,0.258,0.0,0g7AZiNDzDuEYOwV27qoXb,0.69,9.0,0.0924,-15.327,1.0,Rhapsody In Blue,50.0,2012-01-01,0.0459,74.568,0.115,2012.0
0.957,['Amber Run'],0.384,259480.0,4.324666666666667,0.0885,0.0,3i7Iyc932rv1AZz7gl7dj8,0.0,7.0,0.126,-11.166,0.0,I Found - Acoustic,60.0,2014-09-21,0.0479,171.146,0.284,2014.0
0.987,['Nursery Rhymes 123'],0.638,84494.0,1.4082333333333332,0.0789,0.0,0thYKKLw11YVYkSlQAvN4K,2e-05,5.0,0.0839,-18.18,1.0,Rock a Bye Baby,64.0,2016-01-26,0.0308,89.988,0.295,2016.0
0.976,['Kanye West'],0.655,38333.0,0.6388833333333334,0.179,1.0,20r94xA0bsYNLtYSiOE6r3,0.0,11.0,0.105,-6.903,1.0,Frank's Track,61.0,2016-06-10,0.0722,140.687,0.758,2016.0
0.995,['Johannes Bornlöf'],0.537,134923.0,2.2487166666666667,0.0435,0.0,16oJbTzbcxatoOxZdteo3w,0.953,1.0,0.105,-21.483,0.0,Streams,64.0,2016-06-17,0.0464,109.308,0.225,2016.0
0.956,['Deep Sleep Music Collective'],0.132,121104.0,2.0184,0.00157,0.0,2nvvKQCQdiTlgTwRQCqnkx,0.964,4.0,0.0983,-37.75,1.0,Sleeping Music (Calm Sleep),64.0,2016-11-07,0.053,71.505,0.0376,2016.0
0.993,['Józef Gatysik'],0.353,162448.0,2.707466666666667,0.017,0.0,1LQsAMbRfl2644biYjwHhz,0.892,5.0,0.108,-27.471,1.0,Sway,64.0,2016-12-17,0.0516,101.389,0.24,2016.0
0.993,['Samuel Lindon'],0.41,117402.0,1.9567,0.0199,0.0,0CQskMydQ8AhtKhJUAolvE,0.949,0.0,0.0897,-26.699,1.0,Tallis One,64.0,2016-12-12,0.0449,107.378,0.17800000000000002,2016.0
0.973,['XXXTENTACION'],0.461,86827.0,1.4471166666666666,0.0279,1.0,2vQwlW8H1jFveGNXwZfJCV,0.0022600000000000003,0.0,0.16899999999999998,-21.992,1.0,Dead Inside (Interlude),65.0,2017-08-25,0.0412,88.38799999999998,0.354,2017.0
0.989,['SYML'],0.539,274493.0,4.574883333333333,0.0511,0.0,59lUvVUixyLmC3u9kSIU1Y,0.928,3.0,0.127,-16.503,1.0,Where's My Love - Piano Solo,68.0,2017-07-07,0.0588,179.99400000000003,0.135,2017.0
0.994,['Aaron Lansing'],0.429,111803.0,1.8633833333333334,0.0107,0.0,5jxBweBbPFg53Ozudm6HrC,0.967,9.0,0.136,-33.376999999999995,0.0,Faded Dreams,67.0,2017-02-07,0.07400000000000001,116.059,0.142,2017.0
0.968,['beabadoobee' 'Oscar Lang'],0.405,141040.0,2.3506666666666667,0.0854,0.0,3s9eWdn8IymCPvVLcKpjww,0.0121,0.0,0.139,-15.488,1.0,The Moon Song,65.0,2017-11-06,0.0336,93.768,0.14800000000000002,2017.0
0.993,['Lila Om'],0.0,156506.0,2.608433333333333,0.512,0.0,0qERplEKH6hfxLk0GxpYE0,0.457,10.0,0.182,-50.174,1.0,Dulled White Noise,65.0,2017-05-07,0.0,0.0,0.0,2017.0
0.984,['Dream Shard'],0.14400000000000002,102563.0,1.7093833333333335,0.888,0.0,2ynHMuxTmMJ8DXfV49xsWA,0.6990000000000001,10.0,0.106,-30.462,0.0,Baby Dreams PT 2,69.0,2018-11-15,0.0582,139.07399999999998,0.00987,2018.0
0.96,['Fizzonaut'],0.0,132923.0,2.2153833333333335,0.000261,0.0,6UrBiRJabWOu90XTluKZER,0.203,1.0,0.111,-23.44400000000001,1.0,Tepid Rainscape,68.0,2019-11-29,0.0,0.0,0.0,2019.0
0.992,['Václav Slezák'],0.124,237500.0,3.9583333333333335,0.0399,0.0,5NDJhWYEfJbARTnlyXISpP,0.894,6.0,0.18,-29.689,0.0,Trpělivost růže přináší,69.0,2019-09-13,0.0721,73.366,0.0928,2019.0
0.985,['William Edessa'],0.245,205000.0,3.4166666666666665,0.111,0.0,3u9BK8XIFDSrzIePbJYvvp,0.93,11.0,0.107,-21.718000000000004,1.0,Trayi,68.0,2019-05-11,0.0415,83.264,0.0545,2019.0
0.991,['Wes Montgomery'],0.53,282200.0,4.703333333333333,0.114,0.0,2M3laSC4qeLl9tWxDEzF4T,0.902,7.0,0.13699999999999998,-18.069000000000006,1.0,Polka Dots And Moonbeams,42.0,2000-01-01,0.0475,92.249,0.369,2000.0
0.988,['Wolfgang Amadeus Mozart' 'Greta de Reyghere' 'Marijke van Arnhem' 'Renaat Deckers' 'Jan van der Crabben' 'Capella Brugensis' 'Collegium Instrumentale Brugense' 'Patrick Peire'],0.109,256200.0,4.27,0.0414,0.0,1P4P6FJh734Fh2jF6GZ13A,0.114,5.0,0.106,-25.91,1.0,Vesperae solennes de confessore K. 339: V. Laudate Dominum,49.0,2000-02-07,0.0482,82.111,0.0367,2000.0
0.96,['Wolfgang Amadeus Mozart' 'Natalie Dessay' 'Orchestra of the Age of Enlightenment' 'Louis Langrée'],0.229,381507.0,6.35845,0.109,0.0,3w14gk0C0Vn5elVzbDjrMI,0.0179,7.0,0.181,-22.478,1.0,Mozart: Zaide K. 344/336b Act 1 Scene 3: No. 3 Arie "Ruhe sanft mein holdes Leben" (Zaide),49.0,2000-11-01,0.0593,166.41,0.0397,2000.0
0.955,['Ludwig van Beethoven' 'Philadelphia Orchestra' 'Riccardo Muti'],0.247,758267.0,12.637783333333335,0.0383,0.0,5UbN3fe9OB1p5KwjgUAHD4,0.7140000000000001,5.0,0.108,-22.76,1.0,Beethoven: Symphony No. 6 in F Major Op. 68 "Pastoral": I. Erwachen heiterer Empfindungen bei der Ankunft auf dem Lande. Allegro ma non troppo,49.0,2000-06-23,0.0363,108.252,0.136,2000.0
0.972,['London Metropolitan Orchestra' 'Michael Kamen'],0.0842,144893.0,2.4148833333333335,0.17600000000000002,0.0,1LcNtS9B22LgIHxd9gTGcV,0.97,5.0,0.102,-17.619,1.0,Main Titles from the HBO Miniseries Band of Brothers - Instrumental,51.0,2001-07-19,0.0376,84.325,0.0392,2001.0
0.955,['Bud Powell'],0.552,244467.0,4.074450000000001,0.171,0.0,7pKWTcPfT9mg2iAhobFHpS,0.877,2.0,0.122,-13.66,0.0,Polka Dots And Moonbeams - Rudy Van Gelder/24 Bit Mastering/1998 Digital Remaster,46.0,2001-01-01,0.0544,102.408,0.152,2001.0
0.99,['Bill Lee'],0.65,287093.0,4.784883333333334,0.159,0.0,0BXmWSeBL9zIazKcbvr2pb,0.187,0.0,0.105,-17.371,0.0,Cruella De Vil - Soundtrack Version,44.0,2001-01-01,0.0513,104.828,0.294,2001.0
0.957,['Thomas Newman'],0.199,151440.0,2.524,0.0514,0.0,06NpidxT6Rx4Uz2LCEuk8X,0.946,5.0,0.123,-25.327,1.0,Wow,45.0,2003-05-20,0.0361,88.381,0.0522,2003.0
0.958,['Chieko Baisho'],0.252,410467.0,6.841116666666666,0.14400000000000002,0.0,5AVUsyKKPhYJItIVeEqw2E,0.00156,0.0,0.14400000000000002,-15.292,1.0,Ending Song - The Promise of the World - Merry-Go-Round of Life,52.0,2004-11-19,0.0311,87.939,0.113,2004.0
0.964,['Feist'],0.852,136427.0,2.2737833333333333,0.0562,0.0,3RYbXTVdT6XtRkr36XZWrc,0.0,9.0,0.123,-16.293,0.0,Gatekeeper,42.0,2004-01-01,0.049,109.808,0.329,2004.0
0.979,['Helen Forrest'],0.302,130357.0,2.172616666666667,0.0748,0.0,6sbZNeGOLDz7WqLk0Nd51J,0.00137,7.0,0.334,-22.072,0.0,Mad About The Boy,46.0,2004,0.0368,78.99,0.228,2004.0
0.975,['Jean-Yves Thibaudet'],0.233,98973.0,1.64955,0.208,0.0,4Jt9qfVN8wkIEthRUGey1y,0.944,0.0,0.0871,-19.908,1.0,Arrival To Netherfield - From "Pride & Prejudice" Soundtrack,45.0,2005-01-01,0.0362,89.42299999999999,0.246,2005.0
0.966,['Wolfgang Amadeus Mozart' 'Hilary Hahn' 'Natalie Zhu'],0.349,337587.0,5.62645,0.119,0.0,5PuX2GQai2jADwE4begkfJ,0.0959,4.0,0.109,-21.166,1.0,Sonata For Piano And Violin In E Minor K.304: 2. Tempo di minuetto,45.0,2005-01-01,0.0403,113.048,0.26,2005.0
0.989,['Yves Montand'],0.537,205173.0,3.41955,0.0845,0.0,3ZAJAL00SgMUH95CG80OXR,0.0138,0.0,0.16899999999999998,-18.06,1.0,Rue Saint-Vincent (Rose blanche),44.0,2005-01-01,0.07400000000000001,108.935,0.379,2005.0
0.983,['Danny Elfman'],0.41,78000.0,1.3,0.0262,0.0,1fvRueeK5f60hkG1VzoXXq,0.925,1.0,0.123,-26.593000000000004,0.0,Victor's Piano Solo,52.0,2005-09-20,0.0384,142.138,0.237,2005.0
0.986,['Howard Blake' 'Steven Isserlis' 'Stephen Hough'],0.0996,99733.0,1.6622166666666667,0.0116,0.0,1UeEULIBhrFzy8WhI3FrMF,0.938,2.0,0.0981,-35.154,0.0,Archangel's Lullaby,49.0,2006-04-01,0.0437,88.77799999999998,0.0654,2006.0
0.988,['Vivek Maddala'],0.417,36440.0,0.6073333333333333,0.0667,0.0,25SsTCBLmMohiKlJE8jnyG,0.7859999999999999,2.0,0.128,-25.841,0.0,Against The World,44.0,2006-11-01,0.0407,133.094,0.0536,2006.0
0.994,['Ludovico Einaudi'],0.16,280920.0,4.682,0.17800000000000002,0.0,0UdTjf1Bhw6zJOG86GrbiJ,0.848,1.0,0.0675,-18.749,0.0,Fly,58.0,2007-04-20,0.036000000000000004,75.973,0.0348,2007.0
0.97,['Ludovico Einaudi'],0.245,445747.0,7.429116666666667,0.193,0.0,0fzw4BBD5FRJtPuQbUUKzJ,0.873,0.0,0.187,-13.328,0.0,Primavera,54.0,2007-04-20,0.0328,140.666,0.124,2007.0
0.989,['Deuter'],0.19,496779.0,8.27965,0.0778,0.0,45JNWTRpOoMmpPINe17Rp1,0.905,4.0,0.0926,-21.555,0.0,Escape from Gravity,53.0,2007-02-13,0.042,81.169,0.0533,2007.0
0.964,['Chris Rice'],0.319,279653.0,4.6608833333333335,0.173,0.0,3VBqIpJOTtauueKPLl20wn,8.89e-06,0.0,0.113,-13.353,1.0,It Is Well With My Soul,44.0,2007-10-02,0.035,126.133,0.203,2007.0
0.995,['Gabriela Montero'],0.319,309573.0,5.159549999999999,0.0278,0.0,6FqBethNJYBG8pDK3HeRNA,0.8959999999999999,3.0,0.0945,-26.752,1.0,Montero: Winter (Improvisation after the second movement of Vivaldi's Violin Concerto Op. 8 No. 4 RV 297),50.0,2008-02-18,0.0379,67.295,0.0384,2008.0
