561,Christoph,Heinrich,ETH Zürich,ETH,Zurich,Präsident,Paul Niggli-Stiftung,Education & research
562,Stefanie,Hellweg,ETH Zürich,ETH,Zurich,Vorstandsmitglied,Ecoinvent,"Industry, construction & agriculture"
563,Simon,Henein,ETH Lausanne,EPF,Lausanne,Enseignement de cours de formation continue,"FSRM: Fondation Suisse pour la Recherche en Microtechnique, Neuchâtel",Education & research
564,Simon,Henein,ETH Lausanne,EPF,Lausanne,Membre du Scientific Advisory Board and conseil technique,"CSEM: Centre Suisse d'Electronique et de Microtechnique, Neuchâtel",Education & research
565,Elke,Hentschel,Uni Bern,UBE,Bern,Präsidentin,Jaberg-Stiftung,"Society, Social, Culture & Sports"
566,Janet,Hering,ETH Lausanne,EPF,Lausanne,"Chair, Advisory Board (09.2009 - present)","Leibniz Insitute of Freshwater Ecology and Inland Fisheries, Berlin, Germany",Education & research
567,Janet,Hering,ETH Lausanne,EPF,Lausanne,Member,"Swiss Hydrological Commission, Swiss Academy of Sciences","Politics, administration, justice system & security sector"
568,Janet,Hering,ETH Lausanne,EPF,Lausanne,Member,U.S. National Academy of Engineering,Education & research
569,Janet,Hering,ETH Lausanne,EPF,Lausanne,Member (11.2009 - present),ETH Board Committee on Competence Centers (BCC),Education & research
570,Janet,Hering,ETH Lausanne,EPF,Lausanne,Member of organizing team for one session (05.2013 - 11.2014),"2014 IARU Congress, Copenhagen, Denmark",Education & research
571,Janet,Hering,ETH Lausanne,EPF,Lausanne,Member of the board,Fondation pour l’Etude des Eaux du Léman,Education & research
572,Janet,Hering,ETH Lausanne,EPF,Lausanne,Member Scientific Advisory Board,Helmholtz Zentrum für Umweltforschung (UFZ),Education & research
573,Janet,Hering,ETH Lausanne,EPF,Lausanne,Member visiting committee (09.2011 - present),"MIT Dept. of Civil and Environmental Engineering, USA",Education & research
574,Janet,Hering,ETH Lausanne,EPF,Lausanne,"Member, Advisory Board (11.2012 - present)","Water institute, Stellenbosch University",Education & research
575,Janet,Hering,ETH Lausanne,EPF,Lausanne,"Member, Board of reviewing editors (01.2010 - present)",Science,Not classifiable
576,Janet,Hering,ETH Lausanne,EPF,Lausanne,"Member, GAIA Advisory Board (06.2008 - present)",GAIA,Not classifiable
577,Janet,Hering,ETH Lausanne,EPF,Lausanne,"Member, Scientific Advisory Board (10.2013 - present)","AquaDiva, Fredrich-Schiller-Universität Jena, Germany",Education & research
578,Janet,Hering,ETH Lausanne,EPF,Lausanne,"Member, Scientific and Technical Council (01.2013 - present)","IRGC, EPFL, Lausanne",Education & research
579,Janet,Hering,ETH Lausanne,EPF,Lausanne,"Member, Steering Board (01.2007 - present)",CCES Competence Center Environment and Sustainability,Education & research
580,Janet,Hering,ETH Lausanne,EPF,Lausanne,Scientific Director (01.2013 - present),"EPFL CRAG, Lausanne",Education & research
581,Janet,Hering,ETH Lausanne,EPF,Lausanne,Vice President,ETH Women Professors Forum,"Society, Social, Culture & Sports"
582,Hans Peter,Herzig,ETH Lausanne,EPF,Lausanne,Board member,Swiss Society for Optics and Microscopy SSOM,Education & research
583,Hans Peter,Herzig,ETH Lausanne,EPF,Lausanne,Chairman of the editorial board,Journal of the Europ. Opt. Soc. (JEOS: RP),Media & communication
584,Hans Peter,Herzig,ETH Lausanne,EPF,Lausanne,Lecturer (2days),Micro-Optics lecture FSRM,Technology
585,Hans Peter,Herzig,ETH Lausanne,EPF,Lausanne,Member of different program committees,Various international conferences,Not classifiable
586,Hans Peter,Herzig,ETH Lausanne,EPF,Lausanne,Reviewer,National and international scientific projects,Not classifiable
587,Hans Peter,Herzig,ETH Lausanne,EPF,Lausanne,Vice-president (until August 2014),International Commission for Optics ICO,Education & research
588,Christian,Hesse,Uni Bern,UBE,Bern,NA,Dr. Josephine de Karman-Stiftung,Education & research
589,Jan Sickmann,Hesthaven,ETH Lausanne,EPF,Lausanne,Evaluation committee for INRIA,"INRIA, France",Education & research
590,Jan Sickmann,Hesthaven,ETH Lausanne,EPF,Lausanne,Evaluation panel for NSF,"NSF, US",Education & research
591,Jan Sickmann,Hesthaven,ETH Lausanne,EPF,Lausanne,Scientific advisory board,"SRI-UQ, KAUST, KSA",Education & research
592,Johannes,Heverhagen,Uni Bern,UBE,Bern,NA,PET-AG Bern,Pharma & health
593,Hans H.,Hirsch,Uni Basel,UBA,Basel,Mitglied des Stiftungsrates,Stiftung Infektiologie beider Basel,Technology
594,Roland,Hodler,Uni St. Gallen,USG,Saint Gallen,"Malmsten Visiting Professor, Department of Economics",University of Gothenburg,Education & research
595,Maarten J.F.M.,Hoenen,Uni Basel,UBA,Basel,Mitglied des Stiftungsrates,Swisspeace Bern,"Politics, administration, justice system & security sector"
596,Maarten J.F.M.,Hoenen,Uni Basel,UBA,Basel,Mitglied des Stiftungsrates,Volkshochschule beider Basel,Education & research
597,Sibylle,Hofer,Uni Bern,UBE,Bern,NA,Moser-Nef-Stiftung,Education & research
598,Sibylle,Hofer,Uni Bern,UBE,Bern,NA,Stiftung-Sammlung Schweizer Rechtsquellen,Not classifiable
599,Christian Pieter,Hoffmann,Uni St. Gallen,USG,Saint Gallen,Dozent,Hochschule für Wirtschaft Zürich,Education & research
600,Christian Pieter,Hoffmann,Uni St. Gallen,USG,Saint Gallen,Lehrbeauftragter,Johannes Gutenberg-Universität Mainz,Education & research
601,Christian Pieter,Hoffmann,Uni St. Gallen,USG,Saint Gallen,Lehrbeauftragter,Singapore Management University,Education & research
602,Christian Pieter,Hoffmann,Uni St. Gallen,USG,Saint Gallen,"Mitglied des Beirats, Geschäftsberichte",HSG Symposium,Education & research
603,Christian Pieter,Hoffmann,Uni St. Gallen,USG,Saint Gallen,Mitglied des Vorstands,Percipe GmbH,"Consulting, public relations, legal & trust"
604,Heinrich,Hofmann,ETH Lausanne,EPF,Lausanne,Board of Directors,"ANTIA Therapeutics, Bern",Pharma & health
605,Heinrich,Hofmann,ETH Lausanne,EPF,Lausanne,"Expert Nanotechnology and Nanomaterials, Nanoregulation (Nanoreg WP1)",Federal Office of Public Health,Pharma & health
606,Heinrich,Hofmann,ETH Lausanne,EPF,Lausanne,"Expert Nanotechnology and Nanomaterials, Nanoregulation (Nanoreg WP2)",Federal Office for the Environment FOEN,"Energy, environment & mobility"
607,Heinrich,Hofmann,ETH Lausanne,EPF,Lausanne,Member Advisory Committee,"Nanotec, Thailand Science Park, Thailand",Education & research
608,Heinrich,Hofmann,ETH Lausanne,EPF,Lausanne,Member Advisory Committee,University of Bremen,Education & research
609,Heinrich,Hofmann,ETH Lausanne,EPF,Lausanne,Member steering committee NFP 64 Opportunities and Risk of Nanomaterials,"Schweizerischer Nationalfonds, Bern",Education & research
610,Joerg,Hofstetter,Uni St. Gallen,USG,Saint Gallen,Präsident,International Forum on Sustainable Value Chains ISVC,Education & research
611,Joerg,Hofstetter,Uni St. Gallen,USG,Saint Gallen,Verwaltungsratsmitglied,Inneco AG (link),"Consulting, public relations, legal & trust"
612,Ottmar,Holdenrieder,ETH Zürich,ETH,Zurich,Stiftungsrat,Stiftung Geobotanisches Forschungsinstitut Rübel,Education & research
613,André,Holenstein,Uni Bern,UBE,Bern,NA,Albrecht-von-Haller-Stiftung der Burgergemeinde Bern,Education & research
614,André,Holenstein,Uni Bern,UBE,Bern,NA,Stiftung Schloss Spiez,"Society, Social, Culture & Sports"
615,André,Holenstein,Uni Bern,UBE,Bern,NA,"Universität Bern, Forschungsstiftung",Education & research
616,Christof,Holliger,ETH Lausanne,EPF,Lausanne,Membre du FNS Panel Sinergia,"FNS, Berne",Education & research
617,Stephanie,Hrubesch,Uni Bern,UBE,Bern,NA,Ostschweizerische Finanzholding AG,Financial industry & insurances
618,Xile,Hu,ETH Lausanne,EPF,Lausanne,"Consulting of chemical research, 3 hours","Syngenta Crop Protection AG, Stein",Technology
619,Jeffrey,Huang,ETH Lausanne,EPF,Lausanne,"Co-Founder and Advisor (Design Firm), while on leave","Convergeo Lausanne, Switzerland","Industry, construction & agriculture"
620,Jeffrey,Huang,ETH Lausanne,EPF,Lausanne,"Co-Founder and Advisor (Software and Service Firm), while on leave","Eversitas LLC Cambridge, Massachussetts",Technology
621,Jeffrey,Huang,ETH Lausanne,EPF,Lausanne,"Head of Pillar and Advisor (Educational Institution), while on leave",SUTD Architecture and Sustainable Design Singapore,Education & research
622,Jean-Pierre,Hubaux,ETH Lausanne,EPF,Lausanne,Membre du régulateur fédéral des télécoms,"ComCom, Berne","Politics, administration, justice system & security sector"
623,Jeffrey Alan,Hubbell,ETH Lausanne,EPF,Lausanne,Adjunct Professor (uncompensated),"Diabetes Research Institute, University of Miami, USA",Education & research
624,Jeffrey Alan,Hubbell,ETH Lausanne,EPF,Lausanne,Board of Directors,"Lanta Bio Sàrl, Préverenges",Technology
625,Jeffrey Alan,Hubbell,ETH Lausanne,EPF,Lausanne,Board of Directors,"Lumberjack, AG, Basel",Pharma & health
626,Jeffrey Alan,Hubbell,ETH Lausanne,EPF,Lausanne,Board of Directors,"Lumberjill, Inc., Boston","Commerce, trade & services"
627,Jeffrey Alan,Hubbell,ETH Lausanne,EPF,Lausanne,Board of Directors,"Morphogene, SA, Préverenges",Pharma & health
628,Jeffrey Alan,Hubbell,ETH Lausanne,EPF,Lausanne,"Board of Directors, Chief Scientific Advisor","Kuros Biosurgery, Zürich",Technology
629,Jeffrey Alan,Hubbell,ETH Lausanne,EPF,Lausanne,"Chief Scientific Advisor, Board of Directors","Anokion SA, Lausanne",Pharma & health
630,Jeffrey Alan,Hubbell,ETH Lausanne,EPF,Lausanne,Legal consulting,"McAndrews, Held and Malloy, Chicago, USA","Consulting, public relations, legal & trust"
631,Jeffrey Alan,Hubbell,ETH Lausanne,EPF,Lausanne,Legal consulting,"Taylor Wessing, London","Consulting, public relations, legal & trust"
632,Jeffrey Alan,Hubbell,ETH Lausanne,EPF,Lausanne,Owner,"Argo Innovations, Atlanta","Consulting, public relations, legal & trust"
633,Konrad,Hungerbühler,ETH Zürich,ETH,Zurich,VR-Mandat,Ernst Hungerbühler AG (in Liquidation),Technology
634,Thomas,Hunkeler,Uni Freiburg,UFR,Fribourg,Jurypräsident,Kollegium Gambach,Education & research
635,Thomas,Hunkeler,Uni Freiburg,UFR,Fribourg,Mitglied der Fachkommission & Jurymitglied,Pro Helvetia,"Society, Social, Culture & Sports"
636,Thomas,Hunkeler,Uni Freiburg,UFR,Fribourg,Mitglied des Stiftungsrates,Bell AG,"Industry, construction & agriculture"
637,Thomas,Hunkeler,Uni Freiburg,UFR,Fribourg,Mitglied des Stiftungsrates,Holcim-Stiftung zur Förderung der wissenschaftlichen Fortbildung,"Commerce, trade & services"
638,Thomas,Hunkeler,Uni Freiburg,UFR,Fribourg,Mitglied des Wissenschaftsrates,FNRS,Pharma & health
639,Bettina,Hürlimann-Kaup,Uni Freiburg,UFR,Fribourg,Justizrat,Kanton Freiburg,"Politics, administration, justice system & security sector"
640,Paolo,Ienne,ETH Lausanne,EPF,Lausanne,Guest lecturer (spring 2014),"Technical University München, Germany",Education & research
641,Paolo,Ienne,ETH Lausanne,EPF,Lausanne,"Guest lecturer, summer 2014",University of Oulu,Education & research
642,Paolo,Ienne,ETH Lausanne,EPF,Lausanne,Member of evaluation panel,"FNS, Bern",Education & research
643,Alexander,Ilic,Uni St. Gallen,USG,Saint Gallen,Advisory Board,ETH Entrepreneur Club,"Commerce, trade & services"
644,Alexander,Ilic,Uni St. Gallen,USG,Saint Gallen,Advisory Board,Swiss Energy and Climate Summit,"Energy, environment & mobility"
645,Alexander,Ilic,Uni St. Gallen,USG,Saint Gallen,Advisory Board,Swiss Start-up Monitor,"Commerce, trade & services"
646,Alexander,Ilic,Uni St. Gallen,USG,Saint Gallen,Expert Committee,Kommission für Technologie und Innovation,"Politics, administration, justice system & security sector"
647,Alexander,Ilic,Uni St. Gallen,USG,Saint Gallen,"Founder, Chairman, and CTO",Dacuda AG,Technology
648,Karin Mirjam,Ingold,Uni Bern,UBE,Bern,NA,Spirit of Bern: wiss. Beirat,"Society, Social, Culture & Sports"
649,Rolf,Ingold,Uni Freiburg,UFR,Fribourg,Stiftungsrat,Hasler Stiftung,Technology
650,Mihai Adrian,Ionescu,ETH Lausanne,EPF,Lausanne,Lecture IMEC /Beyond CMOS (0.5 day),IMEC Belgium,Education & research
651,Mihai Adrian,Ionescu,ETH Lausanne,EPF,Lausanne,Review projet EC SOI-HITS (1 jour),"European Commission, Brussels","Politics, administration, justice system & security sector"
652,Mihai Adrian,Ionescu,ETH Lausanne,EPF,Lausanne,SATW technology out-look (non-remuneré),SATW,Education & research
653,Mihai Adrian,Ionescu,ETH Lausanne,EPF,Lausanne,SNF professorship review,SNF,Education & research
654,Christian,Jackowski,Uni Zürich,UZH,Zurich,NA,Schweizerische Stiftung für Alkoholforschung SSA,Pharma & health
655,Wolfgang,Jenewein,Uni St. Gallen,USG,Saint Gallen,Mitglied des Verwaltungsrats,Leadership & Endurance AG,"Consulting, public relations, legal & trust"
656,Patrick,Jenny,ETH Zürich,ETH,Zurich,VR-Mandat,Fritz + Caspar Jenny AG,"Commerce, trade & services"
657,Patrick,Jenny,ETH Zürich,ETH,Zurich,VR-Mandat,Ziegelbrücke Energie AG,"Energy, environment & mobility"
658,Titus Andreas,Jenny,Uni Freiburg,UFR,Fribourg,Analyse von Spektren für dritte,Unbekannt,Not classifiable
659,Kai,Johnsson,ETH Lausanne,EPF,Lausanne,Associate Editor Ass. Chemical Biology,"American Chemical Society, USA",Education & research
660,Kai,Johnsson,ETH Lausanne,EPF,Lausanne,Consulting,"Spirochrome, Suisse",Technology
661,Kai,Johnsson,ETH Lausanne,EPF,Lausanne,Consulting Quartet Medicine,"Quiartet Medicine, Boston, USA",Technology
662,Kai,Johnsson,ETH Lausanne,EPF,Lausanne,Research Council Member of SNSF,SNSF Bern,Education & research
663,Colin,Jones,ETH Lausanne,EPF,Lausanne,SNF SCOPES evaluation panel,SNSF Bern,Education & research
664,Reinhard,Jung,Uni St. Gallen,USG,Saint Gallen,Geschäftsführer,IARDA GmbH,"Consulting, public relations, legal & trust"
665,Reinhard,Jung,Uni St. Gallen,USG,Saint Gallen,Mitglied des Innovationsbeirats,Haas Food Equipment GmbH,"Industry, construction & agriculture"
666,Reinhard,Jung,Uni St. Gallen,USG,Saint Gallen,Vorstandsmitglied/Kassierer,Swiss Informatics Research Association,Education & research
667,Bettina,Kahil,Uni Lausanne,ULA,Lausanne,NA,Activités académiques,Education & research
668,Hedwig J.,Kaiser,Uni Basel,UBA,Basel,Mitglied des Aufsichtsrates,Universitätsklinikum Heidelberg,Pharma & health
669,Hedwig J.,Kaiser,Uni Basel,UBA,Basel,Mitglied des Stiftungsrates,Stiftungsrat FRIAS,Education & research
670,Hedwig J.,Kaiser,Uni Basel,UBA,Basel,Mitglied des Verwaltungsrates,UKBB,Pharma & health
671,Frédéric,Kaplan,ETH Lausanne,EPF,Lausanne,Ecriture de chroniques,Le Temps,Media & communication
672,Frédéric,Kaplan,ETH Lausanne,EPF,Lausanne,Enseignement,HEAD Genève,Education & research
673,Frédéric,Kaplan,ETH Lausanne,EPF,Lausanne,Enseignement,Université de Berne,Education & research
674,Frédéric,Kaplan,ETH Lausanne,EPF,Lausanne,Gérance,"OZWE, Lausanne",Technology
675,Elyahou,Kapon,ETH Lausanne,EPF,Lausanne,Member of Board of Directors,BeamExpress SA,Not classifiable
676,Elyahou,Kapon,ETH Lausanne,EPF,Lausanne,Member of Exert Panel,ERC (consolidators),Education & research
677,Christos,Katsaros,Uni Bern,UBE,Bern,NA,Stiftung Papavramidès,Education & research
678,Vincent,Kaufmann,ETH Lausanne,EPF,Lausanne,Associé dans un bureau d'étude,"Gt-bureau de recherche, Paris",Education & research
679,Vincent,Kaufmann,ETH Lausanne,EPF,Lausanne,Charge d'enseignement (7h),Université catholique de Louvain-la-Neuve (B),Education & research
680,Vincent,Kaufmann,ETH Lausanne,EPF,Lausanne,Chronique mensuelle,"Migros Magazine, Zürich",Media & communication
681,Walter Hans Jakob,Kaufmann,ETH Zürich,ETH,Zurich,VR-Mandat,dsp Ingenieure & Planer AG,"Commerce, trade & services"
682,Thomas,Keller,ETH Lausanne,EPF,Lausanne,Conseil d'administration (jusqu'au 31.12.2014),"F.J. Aschwanden AG, Lyss","Commerce, trade & services"
683,Thomas,Keller,ETH Lausanne,EPF,Lausanne,Mandat d'expert pour un pont en matériaux composites,Canton de Tessin,"Politics, administration, justice system & security sector"
684,Klaus,Kern,ETH Lausanne,EPF,Lausanne,Directeur Max-Planck-Institut (occupation principale) et fonctions associés,"MPI Max-Planck-Institut für Festkörperforschung, Stuttgart",Education & research
685,Harm-Anton,Klok,ETH Lausanne,EPF,Lausanne,Teaching/Guest professor,"Soochow University, China",Education & research
686,Hubert,Klumpner,ETH Zürich,ETH,Zurich,Stiftungsrat,Stiftung Bibliothek Werner Oechslin,"Society, Social, Culture & Sports"
687,Matthias,Kohler,ETH Zürich,ETH,Zurich,NA,Erich Degen-Stiftung,Education & research
688,Tamar,Kohn Johnson,ETH Lausanne,EPF,Lausanne,Adjunct scientist,Eawag,Education & research
689,Tamar,Kohn Johnson,ETH Lausanne,EPF,Lausanne,Associate Editor,"Royal Society of Chemistry, Cambridge, UK",Education & research
690,Tamar,Kohn Johnson,ETH Lausanne,EPF,Lausanne,Member of Independent Advisory Committee,"WHO, Geneva",Pharma & health
691,Thomas,Koller,Uni Bern,UBE,Bern,NA,Fondation Gustave Dubois als Vertretung der RW Fak.,Education & research
692,Andreas,Kotte,Uni Bern,UBE,Bern,NA,Schweizerische Theatersammlung,"Society, Social, Culture & Sports"
693,Andreas,Kotte,Uni Bern,UBE,Bern,NA,Seniorenuniversität Bern,Education & research
694,Fréderic,Krauskopf,Uni Bern,UBE,Bern,NA,A. Peneveyre SA,"Industry, construction & agriculture"
695,Fréderic,Krauskopf,Uni Bern,UBE,Bern,NA,Fondation A. Peneveyre SA,Financial industry & insurances
696,Fréderic,Krauskopf,Uni Bern,UBE,Bern,NA,Stiftung für Rechtsausbildung Luzern,Education & research
697,Wilhelm,Krek,ETH Zürich,ETH,Zurich,VR-Mandat,ProteoMediX AG,Technology
698,Markus,Kreutzer,Uni St. Gallen,USG,Saint Gallen,Lehrstuhl für Strategisches und Internationales Management,EBS Universität,Education & research
699,Harley,Krohmer,Uni Bern,UBE,Bern,NA,"Brandinvest AG, Verwaltungsrat",Financial industry & insurances
700,Harley,Krohmer,Uni Bern,UBE,Bern,NA,Stiftung Haus der Universität Bern,Education & research
701,Daniel,Kuhn,ETH Lausanne,EPF,Lausanne,PhD course on Financial Optimization and Risk Management under Uncertainty,"Norwegian University of Science & Technology, Trondheim, Norway",Education & research
702,Peter Viktor,Kunz,Uni Bern,UBE,Bern,NA,Bayer Wartmann AG,Not classifiable
